01/07/2021;step.out;tfs_gas_temp_caixa.out1;tfs_gas_temp_cl.out1;tfs_gas_temp_entrada.out1;tfs_gas_temp_saida.out1;tfs_feeder_temp_caixa.out1;tfs_feeder_temp_cl.out1;tfs_feeder_temp_entrada.out1;tfs_feeder_temp_saida.out1;tfs_ve21_temp_caixa.out1;tfs_ve21_temp_cl.out1;tfs_ve21_temp_entrada.out1;tfs_ve21_temp_saida.out1;
01:38:53;1;0.739319;0.128366;0.134985;0.189997;0;-0.221028;-0.162559;-0.157501;-0.015996;0.00397249;0.00399991;0.00799665;
01:38:54;1;0.739417;0.128394;0.134985;0.189997;0;-0.221041;-0.162571;-0.157554;-0.0159961;0.00397269;0.00399991;0.00799668;
01:38:55;1;0.739526;0.128425;0.134985;0.189997;0;-0.221055;-0.162584;-0.157613;-0.0159961;0.00397291;0.00399991;0.00799672;
01:38:56;1;0.739624;0.128452;0.134985;0.189997;0;-0.221068;-0.162595;-0.157665;-0.0159961;0.00397311;0.00399992;0.00799675;
01:38:57;1;0.739721;0.12848;0.134985;0.189997;0;-0.221081;-0.162607;-0.157718;-0.0159962;0.0039733;0.00399992;0.00799679;
01:38:58;1;0.739828;0.12851;0.134985;0.189997;0;-0.221095;-0.162619;-0.157776;-0.0159962;0.00397351;0.00399992;0.00799682;
01:38:59;1;0.739925;0.128537;0.134986;0.189997;0;-0.221107;-0.162631;-0.157828;-0.0159963;0.0039737;0.00399992;0.00799686;
01:39:00;1;0.740021;0.128564;0.134986;0.189997;0;-0.221119;-0.162642;-0.15788;-0.0159963;0.00397389;0.00399992;0.00799689;
01:39:01;1;0.740117;0.128591;0.134986;0.189997;0;-0.221132;-0.162654;-0.157931;-0.0159963;0.00397408;0.00399992;0.00799692;
01:39:02;1;0.740223;0.128621;0.134986;0.189997;0;-0.221145;-0.162666;-0.157989;-0.0159964;0.00397429;0.00399992;0.00799696;
01:39:03;1;0.740318;0.128647;0.134986;0.189997;0;-0.221157;-0.162677;-0.15804;-0.0159964;0.00397448;0.00399992;0.00799699;
01:39:04;1;0.740413;0.128674;0.134986;0.189997;0;-0.22117;-0.162688;-0.158091;-0.0159964;0.00397466;0.00399992;0.00799702;
01:39:05;1;0.740507;0.1287;0.134987;0.189997;0;-0.221181;-0.1627;-0.158142;-0.0159965;0.00397484;0.00399993;0.00799705;
01:39:06;1;0.740612;0.128729;0.134987;0.189997;0;-0.221195;-0.162712;-0.158199;-0.0159965;0.00397504;0.00399993;0.00799708;
01:39:07;1;0.740705;0.128755;0.134987;0.189997;0;-0.221207;-0.162723;-0.158249;-0.0159965;0.00397523;0.00399993;0.00799711;
01:39:08;1;0.740799;0.128781;0.134987;0.189997;0;-0.221218;-0.162734;-0.1583;-0.0159966;0.0039754;0.00399993;0.00799714;
01:39:09;1;0.740902;0.12881;0.134987;0.189997;0;-0.221231;-0.162746;-0.158356;-0.0159966;0.0039756;0.00399993;0.00799717;
01:39:10;1;0.740995;0.128835;0.134987;0.189997;0;-0.221243;-0.162757;-0.158406;-0.0159966;0.00397578;0.00399993;0.0079972;
01:39:11;1;0.741087;0.128861;0.134988;0.189997;0;-0.221254;-0.162767;-0.158456;-0.0159966;0.00397595;0.00399993;0.00799723;
01:39:12;1;0.741179;0.128886;0.134988;0.189997;0;-0.221266;-0.162778;-0.158505;-0.0159967;0.00397613;0.00399993;0.00799726;
01:39:13;1;0.741271;0.128912;0.134988;0.189997;0;-0.221277;-0.162789;-0.158555;-0.0159967;0.0039763;0.00399993;0.00799729;
01:39:14;1;0.741372;0.12894;0.134988;0.189998;0;-0.22129;-0.162801;-0.15861;-0.0159967;0.00397649;0.00399993;0.00799732;
01:39:15;1;0.741463;0.128965;0.134988;0.189998;0;-0.221301;-0.162811;-0.158659;-0.0159968;0.00397666;0.00399994;0.00799735;
01:39:16;1;0.741554;0.12899;0.134988;0.189998;0;-0.221312;-0.162822;-0.158708;-0.0159968;0.00397683;0.00399994;0.00799737;
01:39:17;1;0.741654;0.129017;0.134988;0.189998;0;-0.221324;-0.162833;-0.158762;-0.0159968;0.00397701;0.00399994;0.0079974;
01:39:18;1;0.741744;0.129042;0.134989;0.189998;0;-0.221335;-0.162844;-0.158811;-0.0159969;0.00397718;0.00399994;0.00799743;
01:39:19;1;0.741834;0.129066;0.134989;0.189998;0;-0.221346;-0.162854;-0.15886;-0.0159969;0.00397735;0.00399994;0.00799746;
01:39:20;1;0.741923;0.129091;0.134989;0.189998;0;-0.221357;-0.162864;-0.158908;-0.0159969;0.00397751;0.00399994;0.00799748;
01:39:21;1;0.742022;0.129118;0.134989;0.189998;0;-0.221369;-0.162876;-0.158961;-0.0159969;0.00397769;0.00399994;0.00799751;
01:39:22;1;0.742111;0.129142;0.134989;0.189998;0;-0.22138;-0.162886;-0.159009;-0.015997;0.00397785;0.00399994;0.00799754;
01:39:23;1;0.742199;0.129166;0.134989;0.189998;0;-0.22139;-0.162896;-0.159057;-0.015997;0.00397801;0.00399994;0.00799756;
01:39:24;1;0.742288;0.12919;0.134989;0.189998;0;-0.221401;-0.162906;-0.159105;-0.015997;0.00397817;0.00399994;0.00799759;
01:39:25;1;0.742385;0.129217;0.134989;0.189998;0;-0.221413;-0.162917;-0.159158;-0.0159971;0.00397835;0.00399994;0.00799762;
01:39:26;1;0.742472;0.12924;0.13499;0.189998;0;-0.221423;-0.162927;-0.159205;-0.0159971;0.0039785;0.00399995;0.00799764;
01:39:27;1;0.742559;0.129264;0.13499;0.189998;0;-0.221433;-0.162937;-0.159252;-0.0159971;0.00397866;0.00399995;0.00799767;
01:39:28;1;0.742656;0.12929;0.13499;0.189998;0;-0.221445;-0.162948;-0.159304;-0.0159971;0.00397883;0.00399995;0.00799769;
01:39:29;1;0.742742;0.129314;0.13499;0.189998;0;-0.221455;-0.162958;-0.159351;-0.0159972;0.00397898;0.00399995;0.00799772;
01:39:30;1;0.742828;0.129337;0.13499;0.189998;0;-0.221465;-0.162968;-0.159398;-0.0159972;0.00397914;0.00399995;0.00799774;
01:39:31;1;0.742914;0.12936;0.13499;0.189998;0;-0.221475;-0.162978;-0.159444;-0.0159972;0.00397929;0.00399995;0.00799776;
01:39:32;1;0.743009;0.129386;0.13499;0.189998;0;-0.221486;-0.162988;-0.159495;-0.0159972;0.00397945;0.00399995;0.00799779;
01:39:33;1;0.743095;0.129408;0.13499;0.189998;0;-0.221496;-0.162998;-0.159542;-0.0159973;0.0039796;0.00399995;0.00799781;
01:39:34;1;0.743179;0.129431;0.13499;0.189998;0;-0.221506;-0.163008;-0.159588;-0.0159973;0.00397975;0.00399995;0.00799783;
01:39:35;1;0.743273;0.129457;0.134991;0.189998;0;-0.221517;-0.163018;-0.159638;-0.0159973;0.00397991;0.00399995;0.00799786;
01:39:36;1;0.743358;0.129479;0.134991;0.189998;0;-0.221527;-0.163028;-0.159684;-0.0159973;0.00398006;0.00399995;0.00799788;
01:39:37;1;0.743442;0.129502;0.134991;0.189998;0;-0.221537;-0.163037;-0.15973;-0.0159974;0.0039802;0.00399995;0.0079979;
01:39:38;1;0.743525;0.129524;0.134991;0.189998;0;-0.221546;-0.163047;-0.159775;-0.0159974;0.00398035;0.00399995;0.00799792;
01:39:39;1;0.743618;0.129549;0.134991;0.189998;0;-0.221557;-0.163057;-0.159825;-0.0159974;0.00398051;0.00399995;0.00799795;
01:39:40;1;0.743701;0.129571;0.134991;0.189998;0;-0.221566;-0.163067;-0.15987;-0.0159974;0.00398065;0.00399996;0.00799797;
01:39:41;1;0.743784;0.129593;0.134991;0.189998;0;-0.221576;-0.163076;-0.159915;-0.0159975;0.00398079;0.00399996;0.00799799;
01:39:42;1;0.743875;0.129617;0.134991;0.189998;0;-0.221586;-0.163086;-0.159964;-0.0159975;0.00398094;0.00399996;0.00799801;
01:39:43;1;0.743957;0.129639;0.134991;0.189998;0;-0.221596;-0.163095;-0.160009;-0.0159975;0.00398108;0.00399996;0.00799803;
01:39:44;1;0.744039;0.129661;0.134992;0.189998;0;-0.221605;-0.163104;-0.160053;-0.0159975;0.00398122;0.00399996;0.00799805;
01:39:45;1;0.744121;0.129682;0.134992;0.189998;0;-0.221614;-0.163114;-0.160097;-0.0159976;0.00398135;0.00399996;0.00799807;
01:39:46;1;0.744211;0.129706;0.134992;0.189998;0;-0.221624;-0.163124;-0.160146;-0.0159976;0.0039815;0.00399996;0.00799809;
01:39:47;1;0.744292;0.129728;0.134992;0.189998;0;-0.221633;-0.163133;-0.16019;-0.0159976;0.00398164;0.00399996;0.00799812;
01:39:48;1;0.744372;0.129749;0.134992;0.189998;0;-0.221642;-0.163142;-0.160234;-0.0159976;0.00398177;0.00399996;0.00799813;
01:39:49;1;0.744462;0.129772;0.134992;0.189999;0;-0.221652;-0.163151;-0.160282;-0.0159976;0.00398192;0.00399996;0.00799816;
01:39:50;1;0.744542;0.129794;0.134992;0.189999;0;-0.221661;-0.16316;-0.160326;-0.0159977;0.00398205;0.00399996;0.00799817;
01:39:51;1;0.744622;0.129815;0.134992;0.189999;0;-0.22167;-0.163169;-0.160369;-0.0159977;0.00398218;0.00399996;0.00799819;
01:39:52;1;0.744701;0.129835;0.134992;0.189999;0;-0.221679;-0.163178;-0.160412;-0.0159977;0.00398231;0.00399996;0.00799821;
01:39:53;1;0.744789;0.129858;0.134992;0.189999;0;-0.221688;-0.163188;-0.16046;-0.0159977;0.00398245;0.00399996;0.00799823;
01:39:54;1;0.744868;0.129879;0.134993;0.189999;0;-0.221697;-0.163196;-0.160502;-0.0159978;0.00398258;0.00399996;0.00799825;
01:39:55;1;0.744946;0.1299;0.134993;0.189999;0;-0.221705;-0.163205;-0.160545;-0.0159978;0.00398271;0.00399996;0.00799827;
01:39:56;1;0.745033;0.129922;0.134993;0.189999;0;-0.221715;-0.163215;-0.160592;-0.0159978;0.00398285;0.00399996;0.00799829;
01:39:57;1;0.745111;0.129943;0.134993;0.189999;0;-0.221723;-0.163223;-0.160634;-0.0159978;0.00398297;0.00399996;0.00799831;
01:39:58;1;0.745189;0.129963;0.134993;0.189999;0;-0.221732;-0.163232;-0.160676;-0.0159978;0.0039831;0.00399997;0.00799832;
01:39:59;1;0.745267;0.129983;0.134993;0.189999;0;-0.22174;-0.16324;-0.160718;-0.0159979;0.00398322;0.00399997;0.00799834;
01:40:00;1;0.745352;0.130005;0.134993;0.189999;0;-0.221749;-0.16325;-0.160765;-0.0159979;0.00398335;0.00399997;0.00799836;
01:40:01;1;0.745429;0.130025;0.134993;0.189999;0;-0.221758;-0.163258;-0.160807;-0.0159979;0.00398347;0.00399997;0.00799838;
01:40:02;1;0.745506;0.130045;0.134993;0.189999;0;-0.221766;-0.163266;-0.160848;-0.0159979;0.00398359;0.00399997;0.00799839;
01:40:03;1;0.745591;0.130067;0.134993;0.189999;0;-0.221775;-0.163276;-0.160894;-0.0159979;0.00398373;0.00399997;0.00799841;
01:40:04;1;0.745667;0.130087;0.134993;0.189999;0;-0.221783;-0.163284;-0.160935;-0.015998;0.00398385;0.00399997;0.00799843;
01:40:05;1;0.745742;0.130106;0.134993;0.189999;0;-0.221791;-0.163292;-0.160976;-0.015998;0.00398396;0.00399997;0.00799845;
01:40:06;1;0.745818;0.130126;0.134994;0.189999;0;-0.221799;-0.1633;-0.161017;-0.015998;0.00398408;0.00399997;0.00799846;
01:40:07;1;0.745901;0.130147;0.134994;0.189999;0;-0.221808;-0.163309;-0.161063;-0.015998;0.00398421;0.00399997;0.00799848;
01:40:08;1;0.745976;0.130167;0.134994;0.189999;0;-0.221816;-0.163318;-0.161103;-0.015998;0.00398432;0.00399997;0.00799849;
01:40:09;1;0.746051;0.130186;0.134994;0.189999;0;-0.221824;-0.163326;-0.161144;-0.015998;0.00398444;0.00399997;0.00799851;
01:40:10;1;0.746134;0.130207;0.134994;0.189999;0;-0.221832;-0.163335;-0.161189;-0.0159981;0.00398456;0.00399997;0.00799853;
01:40:11;1;0.746208;0.130226;0.134994;0.189999;0;-0.22184;-0.163343;-0.161229;-0.0159981;0.00398468;0.00399997;0.00799854;
01:40:12;1;0.746282;0.130245;0.134994;0.189999;0;-0.221848;-0.16335;-0.161269;-0.0159981;0.00398479;0.00399997;0.00799856;
01:40:13;1;0.746355;0.130264;0.134994;0.189999;0;-0.221855;-0.163358;-0.161309;-0.0159981;0.0039849;0.00399997;0.00799857;
01:40:14;1;0.746437;0.130284;0.134994;0.189999;0;-0.221864;-0.163367;-0.161353;-0.0159981;0.00398502;0.00399997;0.00799859;
01:40:15;1;0.74651;0.130303;0.134994;0.189999;0;-0.221871;-0.163375;-0.161392;-0.0159981;0.00398513;0.00399997;0.0079986;
01:40:16;1;0.746582;0.130322;0.134994;0.189999;0;-0.221879;-0.163383;-0.161432;-0.0159982;0.00398524;0.00399997;0.00799862;
01:40:17;1;0.746655;0.13034;0.134994;0.189999;0;-0.221886;-0.163391;-0.161471;-0.0159982;0.00398535;0.00399997;0.00799863;
01:40:18;1;0.746735;0.13036;0.134994;0.189999;0;-0.221894;-0.163399;-0.161515;-0.0159982;0.00398546;0.00399997;0.00799865;
01:40:19;1;0.746807;0.130379;0.134994;0.189999;0;-0.221901;-0.163407;-0.161554;-0.0159982;0.00398557;0.00399997;0.00799866;
01:40:20;1;0.746879;0.130397;0.134995;0.189999;0;-0.221909;-0.163414;-0.161593;-0.0159982;0.00398568;0.00399997;0.00799868;
01:40:21;1;0.74695;0.130415;0.134995;0.189999;0;-0.221916;-0.163422;-0.161631;-0.0159982;0.00398578;0.00399998;0.00799869;
01:40:22;1;0.747029;0.130435;0.134995;0.189999;0;-0.221924;-0.16343;-0.161674;-0.0159983;0.0039859;0.00399998;0.0079987;
01:40:23;1;0.7471;0.130453;0.134995;0.189999;0;-0.221931;-0.163438;-0.161713;-0.0159983;0.003986;0.00399998;0.00799872;
01:40:24;1;0.747171;0.13047;0.134995;0.189999;0;-0.221938;-0.163446;-0.161751;-0.0159983;0.0039861;0.00399998;0.00799873;
01:40:25;1;0.747249;0.13049;0.134995;0.189999;0;-0.221946;-0.163454;-0.161794;-0.0159983;0.00398621;0.00399998;0.00799874;
01:40:26;1;0.747319;0.130508;0.134995;0.189999;0;-0.221953;-0.163461;-0.161832;-0.0159983;0.00398631;0.00399998;0.00799876;
01:40:28;1;0.747389;0.130525;0.134995;0.189999;0;-0.22196;-0.163469;-0.161869;-0.0159983;0.00398641;0.00399998;0.00799877;
01:40:29;1;0.747459;0.130543;0.134995;0.189999;0;-0.221967;-0.163476;-0.161907;-0.0159984;0.00398651;0.00399998;0.00799878;
01:40:30;1;0.747536;0.130562;0.134995;0.189999;0;-0.221974;-0.163484;-0.161949;-0.0159984;0.00398662;0.00399998;0.0079988;
01:40:31;1;0.747605;0.130579;0.134995;0.189999;0;-0.221981;-0.163491;-0.161987;-0.0159984;0.00398672;0.00399998;0.00799881;
01:40:32;1;0.747674;0.130596;0.134995;0.189999;0;-0.221988;-0.163499;-0.162024;-0.0159984;0.00398682;0.00399998;0.00799882;
01:40:33;1;0.74775;0.130615;0.134995;0.189999;0;-0.221995;-0.163507;-0.162065;-0.0159984;0.00398692;0.00399998;0.00799884;
01:40:34;1;0.747818;0.130632;0.134995;0.189999;0;-0.222002;-0.163514;-0.162102;-0.0159984;0.00398702;0.00399998;0.00799885;
01:40:35;1;0.747887;0.130649;0.134995;0.189999;0;-0.222008;-0.163521;-0.162139;-0.0159984;0.00398711;0.00399998;0.00799886;
01:40:36;1;0.747954;0.130666;0.134995;0.189999;0;-0.222015;-0.163528;-0.162176;-0.0159985;0.00398721;0.00399998;0.00799887;
01:40:37;1;0.74803;0.130685;0.134995;0.189999;0;-0.222022;-0.163536;-0.162217;-0.0159985;0.00398731;0.00399998;0.00799888;
01:40:38;1;0.748097;0.130701;0.134996;0.189999;0;-0.222029;-0.163543;-0.162253;-0.0159985;0.0039874;0.00399998;0.0079989;
01:40:39;1;0.748164;0.130718;0.134996;0.189999;0;-0.222035;-0.16355;-0.16229;-0.0159985;0.0039875;0.00399998;0.00799891;
01:40:40;1;0.748231;0.130734;0.134996;0.189999;0;-0.222042;-0.163557;-0.162326;-0.0159985;0.00398759;0.00399998;0.00799892;
01:40:41;1;0.748305;0.130753;0.134996;0.189999;0;-0.222049;-0.163565;-0.162366;-0.0159985;0.00398769;0.00399998;0.00799893;
01:40:42;1;0.748371;0.130769;0.134996;0.189999;0;-0.222055;-0.163571;-0.162402;-0.0159985;0.00398778;0.00399998;0.00799894;
01:40:43;1;0.748438;0.130785;0.134996;0.189999;0;-0.222061;-0.163578;-0.162438;-0.0159986;0.00398787;0.00399998;0.00799895;
01:40:44;1;0.748511;0.130803;0.134996;0.189999;0;-0.222068;-0.163586;-0.162478;-0.0159986;0.00398797;0.00399998;0.00799897;
01:40:45;1;0.748576;0.130819;0.134996;0.189999;0;-0.222074;-0.163593;-0.162513;-0.0159986;0.00398805;0.00399998;0.00799898;
01:40:46;1;0.748642;0.130835;0.134996;0.189999;0;-0.22208;-0.163599;-0.162549;-0.0159986;0.00398814;0.00399998;0.00799899;
01:40:47;1;0.748707;0.130851;0.134996;0.189999;0;-0.222087;-0.163606;-0.162584;-0.0159986;0.00398823;0.00399998;0.007999;
01:40:48;1;0.748779;0.130869;0.134996;0.189999;0;-0.222093;-0.163614;-0.162623;-0.0159986;0.00398832;0.00399998;0.00799901;
01:40:49;1;0.748844;0.130885;0.134996;0.189999;0;-0.222099;-0.16362;-0.162658;-0.0159986;0.00398841;0.00399998;0.00799902;
01:40:50;1;0.748908;0.1309;0.134996;0.189999;0;-0.222105;-0.163627;-0.162693;-0.0159987;0.00398849;0.00399998;0.00799903;
01:40:51;1;0.74898;0.130918;0.134996;0.189999;0;-0.222112;-0.163634;-0.162732;-0.0159987;0.00398859;0.00399998;0.00799904;
01:40:52;1;0.749044;0.130933;0.134996;0.189999;0;-0.222118;-0.163641;-0.162767;-0.0159987;0.00398867;0.00399998;0.00799905;
01:40:53;1;0.749107;0.130949;0.134996;0.189999;0;-0.222124;-0.163647;-0.162801;-0.0159987;0.00398875;0.00399998;0.00799906;
01:40:54;1;0.749171;0.130964;0.134996;0.189999;0;-0.222129;-0.163654;-0.162836;-0.0159987;0.00398884;0.00399998;0.00799907;
01:40:55;1;0.749241;0.130981;0.134996;0.189999;0;-0.222136;-0.163661;-0.162874;-0.0159987;0.00398893;0.00399998;0.00799908;
01:40:56;1;0.749304;0.130996;0.134996;0.189999;0;-0.222142;-0.163667;-0.162908;-0.0159987;0.00398901;0.00399998;0.00799909;
01:40:57;1;0.749367;0.131011;0.134996;0.189999;0;-0.222147;-0.163674;-0.162942;-0.0159987;0.00398909;0.00399998;0.0079991;
01:40:58;1;0.749437;0.131028;0.134997;0.189999;0;-0.222154;-0.163681;-0.16298;-0.0159987;0.00398918;0.00399999;0.00799911;
01:40:59;1;0.749499;0.131043;0.134997;0.189999;0;-0.222159;-0.163687;-0.163014;-0.0159988;0.00398926;0.00399999;0.00799912;
01:41:00;1;0.749561;0.131058;0.134997;0.189999;0;-0.222165;-0.163694;-0.163047;-0.0159988;0.00398934;0.00399999;0.00799913;
01:41:01;1;0.749623;0.131073;0.134997;0.189999;0;-0.22217;-0.1637;-0.163081;-0.0159988;0.00398941;0.00399999;0.00799914;
01:41:02;1;0.749685;0.131088;0.134997;0.189999;0;-0.222176;-0.163706;-0.163115;-0.0159988;0.00398949;0.00399999;0.00799915;
01:41:03;1;0.749753;0.131104;0.134997;0.189999;0;-0.222182;-0.163713;-0.163152;-0.0159988;0.00398958;0.00399999;0.00799916;
01:41:04;1;0.749814;0.131119;0.134997;0.189999;0;-0.222187;-0.163719;-0.163185;-0.0159988;0.00398965;0.00399999;0.00799916;
01:41:05;1;0.749875;0.131133;0.134997;0.19;0;-0.222193;-0.163725;-0.163218;-0.0159988;0.00398973;0.00399999;0.00799917;
01:41:06;1;0.749943;0.131149;0.134997;0.19;0;-0.222199;-0.163732;-0.163254;-0.0159988;0.00398981;0.00399999;0.00799918;
01:41:07;1;0.750004;0.131164;0.134997;0.19;0;-0.222204;-0.163738;-0.163287;-0.0159988;0.00398989;0.00399999;0.00799919;
01:41:08;1;0.750064;0.131178;0.134997;0.19;0;-0.222209;-0.163744;-0.16332;-0.0159989;0.00398996;0.00399999;0.0079992;
01:41:09;1;0.750124;0.131192;0.134997;0.19;0;-0.222215;-0.16375;-0.163353;-0.0159989;0.00399004;0.00399999;0.00799921;
01:41:10;1;0.750191;0.131208;0.134997;0.19;0;-0.22222;-0.163757;-0.163389;-0.0159989;0.00399012;0.00399999;0.00799922;
01:41:11;1;0.75025;0.131222;0.134997;0.19;0;-0.222226;-0.163763;-0.163421;-0.0159989;0.00399019;0.00399999;0.00799923;
01:41:12;1;0.75031;0.131236;0.134997;0.19;0;-0.222231;-0.163769;-0.163453;-0.0159989;0.00399026;0.00399999;0.00799923;
01:41:13;1;0.750376;0.131252;0.134997;0.19;0;-0.222236;-0.163775;-0.163489;-0.0159989;0.00399034;0.00399999;0.00799924;
01:41:14;1;0.750435;0.131265;0.134997;0.19;0;-0.222242;-0.163781;-0.163521;-0.0159989;0.00399041;0.00399999;0.00799925;
01:41:15;1;0.750494;0.131279;0.134997;0.19;0;-0.222247;-0.163787;-0.163553;-0.0159989;0.00399048;0.00399999;0.00799926;
01:41:16;1;0.750552;0.131293;0.134997;0.19;0;-0.222252;-0.163793;-0.163585;-0.0159989;0.00399055;0.00399999;0.00799927;
01:41:17;1;0.750617;0.131308;0.134997;0.19;0;-0.222257;-0.163799;-0.16362;-0.015999;0.00399063;0.00399999;0.00799927;
01:41:18;1;0.750675;0.131322;0.134997;0.19;0;-0.222262;-0.163805;-0.163651;-0.015999;0.0039907;0.00399999;0.00799928;
01:41:19;1;0.750733;0.131335;0.134997;0.19;0;-0.222267;-0.163811;-0.163683;-0.015999;0.00399077;0.00399999;0.00799929;
01:41:20;1;0.750791;0.131349;0.134997;0.19;0;-0.222272;-0.163817;-0.163714;-0.015999;0.00399083;0.00399999;0.0079993;
01:41:21;1;0.750849;0.131362;0.134997;0.19;0;-0.222277;-0.163822;-0.163745;-0.015999;0.0039909;0.00399999;0.0079993;
01:41:22;1;0.750912;0.131377;0.134997;0.19;0;-0.222282;-0.163829;-0.16378;-0.015999;0.00399097;0.00399999;0.00799931;
01:41:23;1;0.750969;0.13139;0.134997;0.19;0;-0.222287;-0.163834;-0.163811;-0.015999;0.00399104;0.00399999;0.00799932;
01:41:24;1;0.751026;0.131404;0.134997;0.19;0;-0.222292;-0.16384;-0.163841;-0.015999;0.00399111;0.00399999;0.00799933;
01:41:25;1;0.751083;0.131417;0.134997;0.19;0;-0.222296;-0.163845;-0.163872;-0.015999;0.00399117;0.00399999;0.00799933;
01:41:26;1;0.75114;0.13143;0.134998;0.19;0;-0.222301;-0.163851;-0.163903;-0.015999;0.00399124;0.00399999;0.00799934;
01:41:27;1;0.751196;0.131443;0.134998;0.19;0;-0.222306;-0.163856;-0.163933;-0.015999;0.0039913;0.00399999;0.00799935;
01:41:28;1;0.751252;0.131456;0.134998;0.19;0;-0.22231;-0.163862;-0.163964;-0.015999;0.00399136;0.00399999;0.00799935;
01:41:29;1;0.751314;0.13147;0.134998;0.19;0;-0.222315;-0.163868;-0.163997;-0.0159991;0.00399144;0.00399999;0.00799936;
01:41:30;1;0.75137;0.131483;0.134998;0.19;0;-0.22232;-0.163873;-0.164027;-0.0159991;0.0039915;0.00399999;0.00799937;
01:41:31;1;0.751425;0.131496;0.134998;0.19;0;-0.222324;-0.163879;-0.164057;-0.0159991;0.00399156;0.00399999;0.00799937;
01:41:32;1;0.751481;0.131508;0.134998;0.19;0;-0.222329;-0.163884;-0.164087;-0.0159991;0.00399162;0.00399999;0.00799938;
01:41:33;1;0.751536;0.131521;0.134998;0.19;0;-0.222333;-0.16389;-0.164117;-0.0159991;0.00399168;0.00399999;0.00799939;
01:41:34;1;0.751597;0.131535;0.134998;0.19;0;-0.222338;-0.163895;-0.16415;-0.0159991;0.00399175;0.00399999;0.00799939;
01:41:35;1;0.751651;0.131547;0.134998;0.19;0;-0.222343;-0.163901;-0.16418;-0.0159991;0.00399181;0.00399999;0.0079994;
01:41:36;1;0.751706;0.13156;0.134998;0.19;0;-0.222347;-0.163906;-0.164209;-0.0159991;0.00399187;0.00399999;0.00799941;
01:41:37;1;0.75176;0.131572;0.134998;0.19;0;-0.222352;-0.163911;-0.164239;-0.0159991;0.00399193;0.00399999;0.00799941;
01:41:38;1;0.751814;0.131585;0.134998;0.19;0;-0.222356;-0.163917;-0.164268;-0.0159991;0.00399199;0.00399999;0.00799942;
01:41:39;1;0.751874;0.131598;0.134998;0.19;0;-0.222361;-0.163922;-0.1643;-0.0159991;0.00399206;0.00399999;0.00799943;
01:41:40;1;0.751928;0.13161;0.134998;0.19;0;-0.222365;-0.163927;-0.16433;-0.0159991;0.00399212;0.00399999;0.00799943;
01:41:41;1;0.751981;0.131622;0.134998;0.19;0;-0.222369;-0.163933;-0.164358;-0.0159992;0.00399217;0.00399999;0.00799944;
01:41:42;1;0.752035;0.131635;0.134998;0.19;0;-0.222373;-0.163938;-0.164387;-0.0159992;0.00399223;0.00399999;0.00799944;
01:41:43;1;0.752088;0.131647;0.134998;0.19;0;-0.222378;-0.163943;-0.164416;-0.0159992;0.00399229;0.00399999;0.00799945;
01:41:44;1;0.752141;0.131659;0.134998;0.19;0;-0.222382;-0.163948;-0.164445;-0.0159992;0.00399235;0.00399999;0.00799946;
01:41:45;1;0.7522;0.131672;0.134998;0.19;0;-0.222386;-0.163954;-0.164476;-0.0159992;0.00399241;0.00399999;0.00799946;
01:41:46;1;0.752252;0.131684;0.134998;0.19;0;-0.22239;-0.163959;-0.164505;-0.0159992;0.00399246;0.00399999;0.00799947;
01:41:47;1;0.752304;0.131695;0.134998;0.19;0;-0.222394;-0.163964;-0.164533;-0.0159992;0.00399252;0.00399999;0.00799947;
01:41:48;1;0.752357;0.131707;0.134998;0.19;0;-0.222398;-0.163969;-0.164561;-0.0159992;0.00399257;0.00399999;0.00799948;
01:41:49;1;0.752414;0.13172;0.134998;0.19;0;-0.222403;-0.163974;-0.164593;-0.0159992;0.00399264;0.00399999;0.00799948;
01:41:50;1;0.752466;0.131732;0.134998;0.19;0;-0.222407;-0.163979;-0.164621;-0.0159992;0.00399269;0.00399999;0.00799949;
01:41:51;1;0.752518;0.131743;0.134998;0.19;0;-0.222411;-0.163984;-0.164649;-0.0159992;0.00399274;0.00399999;0.00799949;
01:41:52;1;0.752569;0.131755;0.134998;0.19;0;-0.222415;-0.163989;-0.164676;-0.0159992;0.0039928;0.00399999;0.0079995;
01:41:53;1;0.75262;0.131766;0.134998;0.19;0;-0.222419;-0.163994;-0.164704;-0.0159992;0.00399285;0.00399999;0.0079995;
01:41:54;1;0.752672;0.131777;0.134998;0.19;0;-0.222423;-0.163998;-0.164732;-0.0159993;0.0039929;0.00399999;0.00799951;
01:41:55;1;0.752728;0.13179;0.134998;0.19;0;-0.222427;-0.164004;-0.164762;-0.0159993;0.00399296;0.00399999;0.00799952;
01:41:56;1;0.752779;0.131801;0.134998;0.19;0;-0.222431;-0.164009;-0.16479;-0.0159993;0.00399301;0.00399999;0.00799952;
01:41:57;1;0.752829;0.131812;0.134998;0.19;0;-0.222435;-0.164013;-0.164817;-0.0159993;0.00399306;0.00399999;0.00799953;
01:41:58;1;0.75288;0.131823;0.134998;0.19;0;-0.222438;-0.164018;-0.164844;-0.0159993;0.00399312;0.00399999;0.00799953;
01:41:59;1;0.75293;0.131834;0.134998;0.19;0;-0.222442;-0.164023;-0.164871;-0.0159993;0.00399317;0.00399999;0.00799954;
01:42:00;1;0.752985;0.131847;0.134998;0.19;0;-0.222446;-0.164028;-0.164901;-0.0159993;0.00399322;0.00399999;0.00799954;
