10/07/2021;vazao_gas_in.out;vazao_ve21_in.out;vel_alim_in.out;tempsaida_sp.out;tempcl_sp.out;tempcv_sp.out;tempsaida_pv.out;tempcl_pv.out;tempcv_pv.out;tempe_pv.out;vazao_gas_in2.out;vazao_ve21_in2.out;tempsaida_pv2.out;tempcl_pv2.out;tempcv_pv2.out;tempe_pv2.out;tc2402_smith.out;smith_lag_tc2403.out;tc2403_smith.out;tc2401.out;tc2402.out;tc2403.out;ff_ll_tc2403.out;ff_tc2403.out;dscpld_ll_tc2403.out;dscpld_tc2403.out;dscpld_tc2402.out;sum_ff_tc2403.out;tc24012.out;tc24022.out;tc24032.out;tc2401_out.out;vazao_gas_out.out;vazao_ve21_out.out;vel_alim_out.out;vazao_gas_out2.out;vazao_ve21_out2.out
00:22:14;758.759;15185;589.744;193.9;0;700;182.528;181.542;699.426;165.14;746.153;13935.5;181.858;173.442;670.269;170.674;699.426;182.528;182.528;nan;15170.6;767.986;685.16;801.154;15078.6;11740.3;2864.49;12541.5;nan;14117.4;754.826;1033.7;767.986;15170.6;589.744;746.153;13935.5
00:22:15;757.662;15172.6;586.081;193.9;0;700;182.312;181.71;699.409;165.119;746.214;13941;181.652;173.761;670.269;170.674;699.409;182.312;182.312;nan;15150;766.658;683.607;800.357;15064.1;11740.8;2841.03;12541.1;nan;13927.3;754.586;1033.7;766.658;15150;586.081;754.586;13941
00:22:16;757.559;15163.7;586.813;194;0;700;182.105;181.875;699.392;165.103;746.638;13954.7;181.452;174.075;670.923;170.558;699.392;182.105;182.105;nan;15148.5;765.967;683.386;799.919;15064.2;11740.8;2829.56;12540.7;nan;14136.8;754.709;1033.7;765.967;15148.5;586.813;754.709;14136.8
00:22:17;756.773;15149.1;587.546;194;0;700;181.908;182.038;699.392;165.103;746.601;13955;181.452;174.075;670.923;170.558;699.392;181.908;181.908;nan;15143.9;764.951;683.17;799.482;15061.8;11740.8;2811.86;12540.3;nan;13941;745.694;1033.7;764.951;15143.9;587.546;745.694;13941
00:22:18;755.328;15129.8;587.546;194;0;700;181.908;182.038;699.376;165.091;746.674;13967.1;181.26;174.386;671.251;170.504;699.376;181.908;181.908;nan;15129.8;755.328;682.734;798.987;15052.2;11741.1;2630.97;12540.1;nan;13952.4;745.793;1033.7;755.328;15129.8;587.546;745.793;13952.4
00:22:19;754.877;15119;586.813;194.1;0;700;181.542;182.358;699.345;165.081;746.233;13960.4;180.898;174.995;671.909;170.402;699.345;181.542;181.542;nan;15099.9;762.274;682.028;798.378;15030.5;11741.8;2764;12540.1;nan;14144.6;753.422;1033.7;762.274;15099.9;586.813;753.422;14144.6
00:22:20;754.341;15103.2;587.546;194.1;0;700;181.373;182.515;699.33;165.083;746.198;13967.2;180.898;174.995;671.909;170.402;699.33;181.373;181.373;nan;15089.7;761.339;681.818;797.944;15023.7;11742;2747.51;12539.9;nan;13953.5;745.391;1033.7;761.339;15089.7;587.546;745.391;13953.5
00:22:21;753.921;15090.4;591.209;194.1;0;700;181.214;182.669;699.317;165.083;746.244;13981.9;180.727;175.294;672.238;170.355;699.317;181.214;181.214;nan;15083.4;760.52;682.506;797.755;15019.8;11742.1;2733.15;12539.8;nan;13967.3;745.461;1033.7;760.52;15083.4;591.209;745.461;13967.3
00:22:22;752.26;15071;588.278;194.1;0;700;181.064;182.821;699.303;165.099;745.45;13976.7;180.408;175.881;672.896;170.267;699.303;181.064;181.064;nan;15051.6;758.462;681.149;796.974;14996.6;11742.8;2695.31;12539.8;nan;14160.1;751.758;1033.7;758.462;15051.6;588.278;745.45;13976.7
00:22:23;751.923;15058.1;591.209;194.1;0;700;180.922;182.972;699.29;165.113;745.37;13983.4;180.259;176.169;673.225;170.226;699.29;180.922;180.922;nan;15045.4;757.664;681.621;796.728;14992.6;11742.9;2681.08;12539.6;nan;14167;751.381;1033.7;757.664;15045.4;591.209;751.381;14167
00:22:24;751.199;15047.7;589.011;194.2;0;700;180.79;183.12;699.276;165.131;745.646;13990;180.117;176.169;673.225;170.226;699.276;180.79;180.79;nan;15031.1;756.742;680.537;796.064;14982.4;11743.2;2664.46;12539.3;nan;13976.4;751.364;1033.7;756.742;15031.1;589.011;751.364;13976.4
00:22:25;750.698;15033.9;590.476;194.2;0;700;180.667;183.267;699.262;165.153;745.458;14004.6;180.117;176.453;673.551;170.187;699.262;180.667;180.667;nan;15021.3;755.735;680.568;795.7;14975.6;11743.4;2646.16;12539.1;nan;13990.1;744.799;1033.7;755.735;15021.3;590.476;744.799;13990.1
00:22:26;749.946;15026.1;588.278;194.3;0;700;180.552;183.412;699.262;165.153;745.747;14013.8;179.983;176.733;673.877;170.151;699.262;180.552;180.552;nan;15014.8;754.662;679.486;795.037;14971.3;11743.5;2626.51;12538.6;nan;13999.1;745.114;1033.7;754.662;15014.8;588.278;745.114;13999.1
00:22:27;748.813;15004.5;585.348;194.4;0;700;180.446;183.555;699.237;165.207;745.365;14005.5;179.734;177.283;674.52;170.084;699.237;180.446;180.446;nan;14985.9;753.193;678.129;794.256;14950;11744.2;2599.31;12538.5;nan;14184.7;750.224;1033.7;753.193;14985.9;585.348;745.365;14005.5
00:22:28;748.856;15000.9;590.476;194.5;0;700;180.348;183.696;699.224;165.24;745.561;14011.7;179.621;177.553;674.838;170.053;699.224;180.348;180.348;nan;14985.9;752.674;679.273;794.192;14950.4;11744.2;2589.97;12538.4;nan;14189.6;750.132;1033.7;752.674;14985.9;590.476;750.132;14189.6
00:22:29;749.5;15002.9;587.546;194.7;0;700;180.348;183.696;699.224;165.24;747.244;14048.3;179.621;177.553;674.838;170.053;699.224;180.348;180.348;nan;15004;748.838;678.065;793.578;14964.6;11743.7;2517.68;12537.3;nan;14032.2;746.678;1033.7;748.838;15004;587.546;746.678;14032.2
00:22:30;748.519;14999.5;586.081;194.9;0;700;180.259;183.836;699.211;165.277;747.629;14044.1;179.514;177.819;675.153;170.025;699.211;180.259;180.259;nan;14985.2;748.346;677.204;792.974;14950.8;11744.2;2508.82;12537.2;nan;14029.1;747.094;1033.7;748.346;14985.2;586.081;747.094;14029.1
00:22:31;748.035;14979.7;586.081;195.1;0;700;180.105;184.111;699.19;165.36;747.501;14031.7;179.32;178.342;675.778;169.974;699.19;180.105;180.105;nan;14970;751.147;676.743;792.436;14939.7;11744.5;2562.31;12537;nan;14205.4;751.224;1033.7;751.147;14970;586.081;747.501;14031.7
00:22:32;748.208;14982.4;591.941;195.3;0;700;180.04;184.246;699.178;165.407;747.896;14036.3;179.234;178.598;676.086;169.952;699.178;180.04;180.04;nan;14972.5;750.772;678.121;792.438;14942;11744.5;2555.56;12536.9;nan;14208.6;751.348;1033.7;750.772;14972.5;591.941;751.348;14208.6
00:22:33;747.865;14975.1;590.476;195.6;0;700;179.983;184.38;699.167;165.457;748.699;14041.5;179.154;178.85;676.39;169.932;699.167;179.983;179.983;nan;14965.1;750.451;677.28;791.845;14936.8;11744.6;2549.84;12536.5;nan;14210.8;751.883;1033.7;750.451;14965.1;590.476;751.883;14210.8
00:22:34;748.193;14990.6;594.139;195.9;0;700;179.934;184.512;699.156;165.51;749.496;14046.2;179.08;179.1;676.692;169.932;699.156;179.934;179.934;nan;14970.9;750.022;678.004;791.674;14941.6;11744.5;2542.05;12536.2;nan;14215.3;752.417;1033.7;750.022;14970.9;594.139;752.417;14215.3
00:22:35;747.893;14984.4;591.941;196.2;0;700;179.934;184.512;699.156;165.51;750.289;14051.8;179.08;179.1;676.692;169.913;699.156;179.934;179.934;nan;14971.1;747.74;676.95;791.026;14942.2;11744.5;2499.12;12535.5;nan;14039.3;749.916;1033.7;747.74;14971.1;591.941;749.916;14039.3
00:22:36;748.008;14987.2;593.407;196.5;0;700;179.892;184.643;699.146;165.566;751.135;14065.4;179.013;179.346;676.993;169.897;699.146;179.892;179.892;nan;14972.5;747.815;677.01;790.679;14943.6;11744.4;2500.84;12535.1;nan;14052.1;750.79;1033.7;747.815;14972.5;593.407;750.79;14052.1
00:22:37;747.733;14966.7;590.476;196.8;0;700;179.857;184.773;699.134;165.625;751.967;14073.6;178.952;179.588;677.291;169.882;699.134;179.857;179.857;nan;14966.7;747.733;675.734;789.971;14939.5;11744.6;2499.57;12534.5;nan;14060.1;751.649;1033.7;747.733;14966.7;590.476;751.649;14060.1
00:22:38;747.724;14967.9;590.476;197.1;0;700;179.809;185.029;699.115;165.752;752.497;14066.3;178.848;180.065;677.876;169.87;699.115;179.809;179.809;nan;14960.2;748.732;675.302;789.449;14934.9;11744.7;2518.79;12534.1;nan;14228.9;754.424;1033.7;748.732;14960.2;590.476;754.424;14228.9
00:22:39;747.746;14967.6;590.476;197.4;0;700;179.795;185.156;699.105;165.819;753.336;14071.9;178.805;180.065;677.876;169.859;699.105;179.795;179.795;nan;14960.1;748.474;674.915;788.981;14935.2;11744.7;2514.16;12533.7;nan;14059.8;755.023;1033.7;748.474;14960.1;590.476;755.023;14059.8
00:22:40;747.64;14962.7;587.546;197.7;0;700;179.788;185.281;699.105;165.819;754.169;14084.3;178.805;180.298;678.163;169.85;699.105;179.788;179.788;nan;14963.2;748.094;673.634;788.27;14937.8;11744.6;2507.2;12532.9;nan;14071.6;753.94;1033.7;748.094;14963.2;587.546;753.94;14071.6
00:22:41;747.942;14970.5;589.011;198.1;0;700;179.788;185.281;699.095;165.889;755.447;14091.4;178.768;180.529;678.445;169.843;699.095;179.788;179.788;nan;14967.8;748.159;673.69;787.92;14941.6;11744.5;2508.67;12532.4;nan;14078.6;755.243;1033.7;748.159;14967.8;589.011;755.243;14078.6
00:22:42;747.983;14968.5;587.546;198.4;0;700;179.787;185.406;699.086;165.962;756.301;14097.5;178.736;180.756;678.725;169.838;699.086;179.787;179.787;nan;14968.1;748.143;672.855;787.331;14942.1;11744.5;2508.61;12531.8;nan;14084.7;756.122;1033.7;748.143;14968.1;587.546;756.122;14084.7
00:22:43;748.081;14966.4;585.348;198.7;0;700;179.792;185.529;699.079;166.037;757.147;14102.3;178.71;180.98;679.001;169.834;699.079;179.792;179.792;nan;14966.4;748.081;671.794;786.679;14941.1;11744.5;2507.65;12531.2;nan;14089.6;756.994;1033.7;748.081;14966.4;585.348;756.994;14089.6
00:22:44;748.427;14971.8;591.941;199;0;700;179.82;185.773;699.061;166.193;757.861;14093.5;178.674;181.42;679.27;169.832;699.061;179.82;179.82;nan;14970.5;747.719;673.376;786.703;14944.6;11744.4;2501.07;12531.1;nan;14082.3;758.434;1033.7;747.719;14970.5;591.941;758.434;14082.3
00:22:45;748.13;14964.9;589.011;199.2;0;700;179.843;185.894;699.053;166.274;758.311;14104.6;178.664;181.636;679.536;169.832;699.053;179.843;179.843;nan;14964.2;747.079;672.108;786;14940.1;11744.6;2489.18;12530.6;nan;14092.8;758.674;1033.7;747.079;14964.2;589.011;758.674;14092.8
00:22:46;748.156;14972.8;593.407;199.5;0;700;179.843;185.894;699.053;166.274;759.174;14112.3;178.664;181.636;679.801;169.833;699.053;179.843;179.843;nan;14969.1;748.394;673.075;785.901;14944;11744.4;2514.3;12530.3;nan;14100.3;759.097;1033.7;748.394;14969.1;593.407;759.097;14100.3
00:22:47;748.095;14964.9;590.476;199.7;0;700;179.871;186.013;699.045;166.357;759.628;14117.2;178.658;181.849;680.061;169.836;699.045;179.871;179.871;nan;14964.9;748.095;671.815;785.203;14941.1;11744.5;2508.84;12529.7;nan;14105.3;759.574;1033.7;748.095;14964.9;590.476;759.574;14105.3
00:22:48;747.879;14959.8;590.476;199.9;0;700;179.943;186.251;699.029;166.529;760.05;14110;178.662;182.266;680.319;169.841;699.029;179.943;179.943;nan;14957.8;746.172;671.403;784.693;14936;11744.7;2472.6;12529.4;nan;14099.3;759.823;1033.7;746.172;14957.8;590.476;759.823;14110
00:22:49;747.459;14952.5;591.941;200;0;700;179.986;186.368;699.021;166.617;760.11;14121.2;178.662;182.266;680.574;169.847;699.021;179.986;179.986;nan;14949.3;745.571;671.483;784.357;14929.8;11744.9;2461.34;12529.3;nan;14110;760.102;1033.7;745.571;14949.3;591.941;760.102;14110
00:22:50;746.923;14941.5;589.744;200.1;0;700;180.034;186.485;699.021;166.617;760.16;14128.3;178.671;182.471;680.826;169.854;699.021;180.034;180.034;nan;14942.9;744.777;670.447;783.719;14925.1;11745.1;2446.38;12528.8;nan;14116.9;760.173;1033.7;744.777;14942.9;589.744;760.173;14116.9
00:22:51;746.796;14937.1;590.476;200.3;0;700;180.034;186.485;699.016;166.708;760.623;14133.6;178.685;182.673;681.076;169.863;699.016;180.034;180.034;nan;14940;746.882;670.304;783.323;14923.1;11745.1;2486.29;12528.5;nan;14122.2;760.658;1033.7;746.882;14940;590.476;760.658;14122.2
00:22:52;745.965;14923.8;588.278;200.3;0;700;180.087;186.602;699.008;166.799;760.255;14139;178.703;182.872;681.325;169.874;699.008;180.087;180.087;nan;14923.8;745.965;669.267;782.686;14910.9;11745.5;2468.91;12528.2;nan;14127.6;760.309;1033.7;745.965;14923.8;588.278;760.309;14127.6
00:22:53;745.564;14914.7;588.278;200.4;0;700;180.205;186.833;698.996;166.987;760.374;14132.8;178.752;183.069;681.573;169.886;698.996;180.205;180.205;nan;14911.3;742.868;668.857;782.177;14901.5;11745.8;2410.12;12528;nan;14122.6;759.246;1033.7;742.868;14911.3;588.278;759.246;14132.8
00:22:54;744.829;14899.8;588.278;200.4;0;700;180.27;186.948;698.99;167.083;760.022;14143.9;178.783;183.456;681.818;169.9;698.99;180.27;180.27;nan;14896.7;742;668.489;781.72;14890.5;11746.2;2393.52;12527.9;nan;14133;758.73;1033.7;742;14896.7;588.278;758.73;14133
00:22:55;744.413;14889.3;587.546;200.5;0;700;180.34;187.063;698.983;167.083;760.088;14152.1;178.783;183.456;682.065;169.915;698.983;180.34;180.34;nan;14887.1;741.41;667.899;781.204;14883.2;11746.4;2382.11;12527.6;nan;14141;760.2;1033.7;741.41;14887.1;587.546;760.2;14141
00:22:56;743.737;14876.6;588.278;200.5;0;700;180.413;187.177;698.983;167.181;759.713;14158.7;178.817;183.646;682.311;169.931;698.983;180.413;180.413;nan;14877.1;740.601;667.757;780.809;14875.6;11746.7;2366.49;12527.5;nan;14147.6;759.844;1033.7;740.601;14877.1;588.278;759.844;14147.6
00:22:57;743.048;14862.1;587.546;200.5;0;700;180.413;187.177;698.976;167.279;759.342;14164.7;178.856;183.834;682.556;169.949;698.976;180.413;180.413;nan;14862.6;743.196;667.171;780.294;14864.5;11747;2415.3;12527.3;nan;14153.6;759.491;1033.7;743.196;14862.6;587.546;759.491;14153.6
00:22:58;742.585;14849.1;589.744;200.5;0;700;180.489;187.291;698.969;167.378;758.974;14170.2;178.898;184.019;682.8;169.968;698.969;180.489;180.489;nan;14852.3;742.654;667.481;780.023;14856.6;11747.3;2404.64;12527.3;nan;14159.2;759.141;1033.7;742.654;14852.3;589.744;759.141;14159.2
00:22:59;741.828;14837.4;587.546;200.5;0;700;180.569;187.405;698.964;167.479;758.61;14176.2;178.944;184.203;683.044;169.989;698.964;180.569;180.569;nan;14837.4;741.828;666.453;779.392;14845.1;11747.6;2388.49;12527;nan;14165.1;758.795;1033.7;741.828;14837.4;587.546;758.795;14165.1
00:23:00;741.136;14822.6;586.813;200.5;0;700;180.739;187.632;698.956;167.682;758.451;14177.5;179.046;184.563;683.531;170.035;698.956;180.739;180.739;nan;14820.8;737.427;665.829;778.829;14832.3;11748.1;2304.48;12526.9;nan;14313;756.26;1033.7;737.427;14820.8;586.813;756.26;14313
00:23:01;740.547;14809.6;587.546;200.5;0;700;180.829;187.745;698.952;167.786;758.113;14179.6;179.103;184.741;683.773;170.06;698.952;180.829;180.829;nan;14808.7;736.715;665.694;778.438;14822.9;11748.4;2290.35;12526.8;nan;14314.6;755.789;1033.7;736.715;14808.7;587.546;755.789;14314.6
00:23:02;741.114;14811.8;611.722;200.4;0;700;180.921;187.858;698.952;167.786;757.362;14184;179.103;184.741;683.773;170.06;698.952;180.921;180.921;nan;14820.4;737.205;672.752;780.002;14831.6;11748.1;2299.01;12528.1;nan;14174;757.592;1033.7;737.205;14820.4;611.722;757.592;14174
00:23:03;741.996;14826.8;636.63;200.4;0;700;180.921;187.858;698.948;167.89;756.984;14196.2;179.162;184.916;684.016;170.086;698.948;180.921;180.921;nan;14835.8;742.223;680.113;781.671;14843.1;11747.8;2393.52;12529.5;nan;14185.6;757.23;1033.7;742.223;14835.8;636.63;757.23;14185.6
00:23:04;743.106;14846.7;662.271;200.4;0;700;181.016;187.971;698.946;167.995;756.618;14205.2;179.224;185.089;684.26;170.114;698.946;181.016;181.016;nan;14846.7;743.106;687.769;783.44;14851.2;11747.5;2409.77;12531;nan;14194.4;756.88;1033.7;743.106;14846.7;662.271;756.88;14194.4
00:23:05;743.401;14854.3;677.656;200.4;0;700;181.213;188.196;698.941;168.207;756.541;14201.9;179.358;185.43;684.747;170.174;698.941;181.213;181.213;nan;14859.1;739.14;692.358;784.37;14860.6;11747.3;2334.21;12531.6;nan;14338.4;753.73;1033.7;739.14;14859.1;677.656;756.541;14201.9
00:23:06;743.639;14858.4;690.842;200.4;0;700;181.315;188.308;698.938;168.315;756.213;14209;179.429;185.598;684.989;170.207;698.938;181.315;181.315;nan;14862.9;739.291;696.335;785.18;14863.4;11747.2;2336.69;12532.4;nan;14344.1;753.291;1033.7;739.291;14862.9;690.842;753.291;14209
00:23:07;744.333;14868.5;710.623;200.4;0;700;181.42;188.42;698.935;168.422;755.894;14215.4;179.503;185.764;684.989;170.207;698.935;181.42;181.42;nan;14874.5;739.9;702.377;786.563;14872.1;11746.9;2347.9;12533.5;nan;14205.6;752.865;1033.7;739.9;14874.5;710.623;752.865;14205.6
00:23:08;743.758;14862.7;709.89;200.4;0;700;181.526;188.532;698.935;168.422;755.583;14228.3;179.503;185.764;685.23;170.24;698.935;181.526;181.526;nan;14864.3;739.239;702.189;786.273;14864.3;11747.2;2335.06;12533.5;nan;14217.9;755.895;1033.7;739.239;14864.3;709.89;755.895;14217.9
00:23:09;743.675;14856.3;710.623;200.4;0;700;181.526;188.532;698.933;168.531;755.217;14237;179.579;185.928;685.469;170.275;698.933;181.526;181.526;nan;14856.3;743.675;702.449;786.104;14858.1;11747.4;2418.72;12533.5;nan;14226.4;755.542;1033.7;743.675;14856.3;710.623;755.542;14226.4
00:23:10;744.127;14867.6;725.275;200.4;0;700;181.744;188.757;698.93;168.749;755.206;14234.3;179.739;186.252;685.946;170.35;698.93;181.744;181.744;nan;14868.5;739.345;706.989;787.076;14867.3;11747.1;2336.33;12534.2;nan;14366.7;751.867;1033.7;739.345;14868.5;725.275;751.867;14366.7
00:23:11;743.627;14857.3;725.275;200.4;0;700;181.856;188.869;698.928;168.858;754.881;14240.7;179.823;186.411;686.18;170.389;698.928;181.856;181.856;nan;14858.2;738.883;707.073;786.876;14859.4;11747.4;2327.23;12534.3;nan;14371.6;751.443;1033.7;738.883;14858.2;725.275;751.443;14371.6
00:23:12;742.948;14842.6;725.275;200.3;0;700;181.969;188.981;698.927;168.968;754.146;14246.8;179.909;186.569;686.413;170.429;698.927;181.969;181.969;nan;14844.6;738.137;707.156;786.677;14849;11747.7;2312.67;12534.4;nan;14377;750.612;1033.7;738.137;14844.6;725.275;750.612;14377
00:23:13;742.55;14834.7;725.275;200.3;0;700;182.085;189.094;698.925;169.079;753.832;14253.2;179.909;186.569;686.413;170.429;698.925;182.085;182.085;nan;14835.9;737.673;707.238;786.479;14842.2;11748;2303.42;12534.4;nan;14243.8;754.2;1033.7;737.673;14835.9;725.275;754.2;14243.8
00:23:14;742.271;14828.2;726.74;200.3;0;700;182.201;189.206;698.925;169.079;753.452;14265.6;179.997;186.725;686.643;170.471;698.925;182.201;182.201;nan;14830.5;737.323;707.77;786.404;14837.9;11748.1;2296.28;12534.5;nan;14255.6;753.833;1033.7;737.323;14830.5;726.74;753.833;14255.6
00:23:15;741.687;14811.9;726.74;200.1;0;700;182.201;189.206;698.924;169.19;752.257;14273.9;180.088;186.88;686.872;170.514;698.924;182.201;182.201;nan;14811.9;741.687;707.857;786.211;14823.6;11748.6;2378.38;12534.8;nan;14263.8;752.648;1033.7;741.687;14811.9;726.74;752.648;14263.8
00:23:16;736.687;14811.8;739.927;200.1;0;700;182.439;189.43;698.922;169.412;751.903;14280.1;180.276;187.186;687.317;170.604;698.922;182.439;182.439;nan;14821.8;736.687;711.987;787.118;14830.9;11748.4;2283.09;12535.5;nan;14402.7;748.017;1033.7;736.687;14821.8;739.927;748.017;14402.7
00:23:17;735.897;14803.3;743.59;199.9;0;700;182.559;189.542;698.921;169.412;750.802;14280;180.276;187.186;687.317;170.604;698.921;182.559;182.559;nan;14803.3;735.897;713.239;787.256;14816.6;11748.8;2267.5;12536.1;nan;14270.7;751.214;1033.7;735.897;14803.3;743.59;751.214;14270.7
00:23:18;740.644;14788.2;741.392;199.8;0;700;182.681;189.655;698.92;169.635;750.452;14279.4;180.472;187.485;687.747;170.698;698.92;182.681;182.681;nan;14794.7;735.552;712.717;786.894;14809.8;11749;2260.22;12535.9;nan;14398.9;746.388;1033.7;735.552;14794.7;741.392;746.388;14279.4
00:23:19;739.986;14778.9;741.392;199.7;0;700;182.805;189.767;698.92;169.747;749.694;14285.8;180.573;187.633;687.959;170.747;698.92;182.805;182.805;nan;14781.2;734.748;712.848;786.731;14799.3;11749.4;2244.24;12536.1;nan;14404.5;745.549;1033.7;734.748;14781.2;741.392;745.549;14404.5
00:23:20;739.15;14762.1;742.857;199.5;0;700;182.929;189.879;698.919;169.859;748.522;14291.9;180.676;187.78;688.166;170.797;698.919;182.929;182.929;nan;14764;733.852;713.428;786.692;14785.9;11749.8;2226.45;12536.5;nan;14407.5;744.295;1033.7;733.852;14764;742.857;744.295;14407.5
00:23:21;738.4;14745.9;740.659;199.4;0;700;183.055;189.991;698.919;169.971;747.765;14296.9;180.676;187.78;688.166;170.797;698.919;183.055;183.055;nan;14748.5;733.072;712.887;786.349;14773.7;11750.2;2210.77;12536.6;nan;14288.5;748.207;1033.7;733.072;14748.5;740.659;748.207;14288.5
00:23:22;732.312;14733.7;743.59;199.2;0;700;183.181;190.104;698.919;169.971;746.505;14307.3;180.781;187.925;688.37;170.849;698.919;183.181;183.181;nan;14733.7;732.312;713.913;786.433;14762.1;11750.6;2195.41;12537;nan;14298.5;746.957;1033.7;732.312;14733.7;743.59;746.957;14298.5
00:23:23;737.39;14719.5;742.857;199.1;0;700;183.309;190.216;698.92;170.195;746.133;14305.4;180.998;188.212;688.767;170.954;698.92;183.309;183.309;nan;14727.2;732.064;713.838;786.2;14756.6;11750.8;2189.58;12537;nan;14415.2;741.659;1033.7;732.064;14727.2;742.857;741.659;14415.2
00:23:24;736.601;14707.5;740.659;199;0;700;183.438;190.329;698.922;170.306;745.315;14310.6;181.109;188.354;688.959;171.007;698.922;183.438;183.438;nan;14711.1;731.13;713.295;785.861;14744;11751.2;2170.82;12537.1;nan;14417.8;740.765;1033.7;731.13;14711.1;740.659;740.765;14417.8
00:23:25;735.668;14688.7;740.659;198.8;0;700;183.568;190.441;698.923;170.415;744.084;14315.1;181.221;188.354;688.959;171.007;698.923;183.568;183.568;nan;14692.1;730.145;713.42;785.704;14729;11751.7;2150.98;12537.4;nan;14307.3;739.458;1033.7;730.145;14692.1;740.659;739.458;14307.3
00:23:26;729.48;14677.4;740.659;198.7;0;700;183.698;190.554;698.923;170.415;743.27;14324.5;181.221;188.495;689.148;171.06;698.923;183.698;183.698;nan;14677.4;729.48;713.544;785.547;14717.3;11752.1;2137.14;12537.7;nan;14316.4;743.75;1033.7;729.48;14677.4;740.659;743.75;14316.4
00:23:27;734.6;14661;742.857;198.3;0;700;183.83;190.667;698.925;170.629;742.437;14322.8;181.453;188.773;689.517;171.163;698.925;183.83;183.83;nan;14668.1;728.307;714.357;785.559;14709.6;11752.4;2113.48;12537.9;nan;14425.3;736.824;1033.7;728.307;14668.1;740.659;742.437;14322.8
00:23:28;733.521;14642.9;740.659;198.3;0;700;183.962;190.779;698.927;170.733;741.136;14327.9;181.571;188.91;689.697;171.163;698.927;183.962;183.962;nan;14646.1;727.912;713.812;785.225;14692.3;11753;2104.63;12538.2;nan;14428.4;736.283;1033.7;727.912;14646.1;740.659;736.283;14428.4
00:23:29;732.918;14629.5;741.392;198.2;0;700;184.096;190.892;698.928;170.833;740.261;14332.4;181.691;189.046;689.697;171.212;698.928;184.096;184.096;nan;14632.4;727.265;714.159;785.133;14681.2;11753.3;2090.92;12538.5;nan;14325.1;735.34;1033.7;727.265;14632.4;741.392;735.34;14325.1
00:23:30;726.393;14615.1;742.857;198;0;700;184.23;191.005;698.929;170.833;738.977;14341;181.691;189.046;689.872;171.259;698.929;184.23;184.23;nan;14615.1;726.393;714.734;785.105;14667.4;11753.8;2072.88;12538.9;nan;14333.3;739.483;1033.7;726.393;14615.1;742.857;739.483;14333.3
00:23:31;731.625;14596.6;741.392;197.6;0;700;184.364;191.117;698.93;171.028;738.115;14339;181.936;189.316;690.214;171.349;698.93;184.364;184.364;nan;14603.8;725.203;714.435;784.823;14658;11754.1;2048.58;12538.9;nan;14433.5;732.224;1033.7;725.203;14603.8;741.392;732.224;14339
00:23:32;730.503;14577.8;741.392;197.4;0;700;184.499;191.23;698.932;171.121;736.765;14343.4;182.061;189.45;690.381;171.391;698.932;184.499;184.499;nan;14580.5;723.936;714.558;784.675;14639.5;11754.7;2022.9;12539.4;nan;14437;730.813;1033.7;723.936;14580.5;741.392;730.813;14437
00:23:33;729.551;14557.6;741.392;197.3;0;700;184.635;191.343;698.933;171.211;735.429;14347.9;182.061;189.45;690.381;171.391;698.933;184.635;184.635;nan;14560.4;723.393;714.68;784.527;14623.5;11755.3;2010.83;12539.8;nan;14341.1;735.537;1033.7;723.393;14560.4;741.392;735.537;14341.1
00:23:34;728.923;14543.2;741.392;197.3;0;700;184.772;191.455;698.933;171.211;734.42;14355.8;182.187;189.582;690.544;171.432;698.933;184.772;184.772;nan;14545.4;723.162;714.802;784.38;14611.3;11755.7;2004.63;12540.1;nan;14348.7;734.954;1033.7;723.162;14545.4;741.392;734.954;14348.7
00:23:35;728.204;14522.9;741.392;196.8;0;700;184.908;191.568;698.936;171.385;733.149;14353.8;182.444;189.844;690.859;171.507;698.936;184.908;184.908;nan;14530.1;721.698;714.941;784.221;14598.7;11756.1;1974.77;12540.3;nan;14440.6;727.02;1033.7;721.698;14530.1;741.392;727.02;14353.8
00:23:36;727.172;14505.3;742.125;196.6;0;700;185.045;191.681;698.938;171.467;731.779;14357.5;182.574;189.974;691.008;171.543;698.938;185.045;185.045;nan;14508.4;720.537;715.285;784.137;14581.2;11756.7;1950.77;12540.8;nan;14440.7;725.6;1033.7;720.537;14508.4;742.125;725.6;14357.5
00:23:37;726.272;14485.9;739.927;196.5;0;700;185.183;191.794;698.941;171.547;730.426;14360.2;182.706;190.103;691.008;171.543;698.941;185.183;185.183;nan;14489.7;720.055;714.738;783.814;14566;11757.2;1939.55;12541;nan;14354;724.614;1033.7;720.055;14489.7;739.927;724.614;14354
00:23:38;725.531;14469.4;741.392;196.3;0;700;185.32;191.906;698.943;171.625;729.502;14366.8;182.706;190.103;691.154;171.576;698.943;185.32;185.32;nan;14472.9;718.884;715.299;783.789;14552.3;11757.7;1915.22;12541.5;nan;14360.4;729.225;1033.7;718.884;14472.9;741.392;729.225;14360.4
00:23:39;718.077;14453.5;742.857;196.1;0;700;185.458;192.019;698.943;171.625;728.068;14370.6;182.838;190.231;691.295;171.607;698.943;185.458;185.458;nan;14453.5;718.077;715.864;783.768;14536.5;11758.2;1897.69;12542;nan;14364.3;727.799;1033.7;718.077;14453.5;742.857;727.799;14364.3
